,objectID,isHighlight,accessionNumber,accessionYear,isPublicDomain,primaryImage,primaryImageSmall,additionalImages,constituents,department,objectName,title,culture,period,dynasty,reign,portfolio,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,artistGender,artistWikidata_URL,artistULAN_URL,objectDate,objectBeginDate,objectEndDate,medium,dimensions,measurements,creditLine,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rightsAndReproduction,linkResource,metadataDate,repository,objectURL,tags,objectWikidata_URL,isTimelineWork,GalleryNumber,message
0,483873.0,0.0,1984.613.2,1984,0.0,,,[],"[{'constituentID': 161817, 'role': 'Artist', 'name': 'Willem de Kooning', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500000974', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q132305', 'gender': ''}]",Modern and Contemporary Art,Painting,Woman,,,,,,Artist,,Willem de Kooning,"American (born The Netherlands), Rotterdam 1904–1997 East Hampton, New York",,"De Kooning, Willem","American, born The Netherlands",1904,1997,,https://www.wikidata.org/wiki/Q132305,http://vocab.getty.edu/page/ulan/500000974,1944,1944.0,1944.0,Oil and charcoal on canvas,45 7/8 × 31 3/4 in. (116.5 × 80.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 116.522736, 'Width': 80.645164}}, {'elementName': 'Frame', 'elementDescription': 'F.1.1984.613.2 Brown wood float frame-AR Pexi', 'elementMeasurements': {'Depth': 9.207519, 'Height': 125.730255, 'Width': 90.80518000000001}}]","From the Collection of Thomas B. Hess, Gift of the heirs of Thomas B. Hess, 1984",,,,,,,,,,,,Paintings,"© 2024 Artists Rights Society (ARS), New York",,2024-10-11T04:53:25.173Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/483873,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q20189686,0.0,,
1,207162.0,0.0,1982.60.281,1982,1.0,https://images.metmuseum.org/CRDImages/es/original/ES6521.jpg,https://images.metmuseum.org/CRDImages/es/web-large/ES6521.jpg,[],"[{'constituentID': 38388, 'role': 'Manufactory', 'name': 'Royal Porcelain Manufactory, Naples', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}]",European Sculpture and Decorative Arts,Figure,Woman,,,,,,Manufactory,,"Royal Porcelain Manufactory, Naples","Ferdinand IV period, ca. 1771–ca. 1807",,"Royal Porcelain Manufactory, Naples",Italian,1759,1819,,,,ca. 1785–95,1780.0,1800.0,Hard-paste porcelain,Height: 9 7/16 in. (24 cm),"[{'elementName': 'Height', 'elementDescription': None, 'elementMeasurements': {'Height': 23.971298}}]","The Jack and Belle Linsky Collection, 1982",,,,,,,,,,,,Ceramics-Porcelain,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/207162,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116307111,0.0,543,
2,247582.0,0.0,06.1169,1906,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP1224.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP1224.jpg,['https://images.metmuseum.org/CRDImages/gr/original/DP1224_06.1169.jpg'],"[{'constituentID': 49108, 'role': 'Artist', 'name': 'Attributed to the Woman Painter', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500084033', 'constituentWikidata_URL': '', 'gender': ''}]",Greek and Roman Art,Lekythos,Terracotta lekythos (oil flask),"Greek, Attic",Classical,,,,Artist,Attributed to the,Woman Painter,,,Woman Painter,,,,,,http://vocab.getty.edu/page/ulan/500084033,ca. 420–400 BCE,-420.0,-400.0,Terracotta,H. 16 in. (40.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 40.64}}]","Rogers Fund, 1906",,,,,,,,,,,,Vases,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/247582,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116289687,0.0,159,
3,283274.0,0.0,2005.100.206,1999,0.0,,,[],"[{'constituentID': 162092, 'role': 'Artist', 'name': 'Man Ray', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500015030', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q46139', 'gender': ''}]",Photographs,Photograph,Woman,,,,,,Artist,,Man Ray,"American, Philadelphia, Pennsylvania 1890–1976 Paris",,Man Ray,American,1890,1976,,https://www.wikidata.org/wiki/Q46139,http://vocab.getty.edu/page/ulan/500015030,1918,1918.0,1918.0,Gelatin silver print,Image: 43.7 x 33.5cm (17 3/16 x 13 3/16in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 43.7, 'Width': 33.5}}]","Gilman Collection, Gift of The Howard Gilman Foundation, 2005",,,,,,,,,,,,Photographs,"© 2024 Artists Rights Society (ARS), New York",,2024-01-05T04:58:47.817Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/283274,"[{'term': 'Still Life', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015638', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q170571'}]",,0.0,,
4,483877.0,0.0,1984.613.6,1984,0.0,,,[],"[{'constituentID': 161817, 'role': 'Artist', 'name': 'Willem de Kooning', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500000974', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q132305', 'gender': ''}]",Modern and Contemporary Art,Drawing,Woman,,,,,,Artist,,Willem de Kooning,"American (born The Netherlands), Rotterdam 1904–1997 East Hampton, New York",,"De Kooning, Willem","American, born The Netherlands",1904,1997,,https://www.wikidata.org/wiki/Q132305,http://vocab.getty.edu/page/ulan/500000974,ca. 1952,1947.0,1957.0,Oil paint with collage of cut and printed paper on board,17 11/16 in. × 13 in. (45 × 33 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 45, 'Width': 33}}, {'elementName': 'Frame', 'elementDescription': 'MMA standard frame', 'elementMeasurements': {'Depth': 5.08, 'Height': 58.102615, 'Width': 42.862587}}]","From the Collection of Thomas B. Hess, Gift of the heirs of Thomas B. Hess, 1984",,,,,,,,,,,,Drawings,"© 2024 Artists Rights Society (ARS), New York",,2024-08-31T04:53:19.483Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/483877,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q19923391,1.0,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not a valid object
6,494305.0,0.0,2007.247.5,2007,0.0,,,[],"[{'constituentID': 162129, 'role': 'Artist', 'name': 'Joan Miró', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500014094', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q152384', 'gender': ''}]",Modern and Contemporary Art,Drawing,Woman,,,,,,Artist,,Joan Miró,"Spanish, Barcelona 1893–1983 Palma de Mallorca",,"Miró, Joan",Spanish,1893,1983,,https://www.wikidata.org/wiki/Q152384,http://vocab.getty.edu/page/ulan/500014094,1934,1934.0,1934.0,Pastel on flocked paper,42 × 28 in. (106.7 × 71.1 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 106.6802, 'Width': 71.1201}}, {'elementName': 'Frame', 'elementDescription': 'F.1.2007.247.5 original gold wood, w/ linen liner, REG plexi', 'elementMeasurements': {'Depth': 5.7150115999999995, 'Height': 129.85776, 'Width': 94.29769}}, {'elementName': 'Frame', 'elementDescription': 'Gallery float frame, dark wood, AR plexi', 'elementMeasurements': {'Depth': 6.350013, 'Height': 113.98273, 'Width': 78.42265}}]","Bequest of Richard S. Zeisler, 2007",,,,,,,,,,,,Drawings,"© 2024 Artists Rights Society (ARS), New York",,2024-06-11T04:53:38.053Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/494305,,,1.0,,
7,481438.0,0.0,1975.189.6,1975,0.0,,,[],"[{'constituentID': 161817, 'role': 'Artist', 'name': 'Willem de Kooning', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500000974', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q132305', 'gender': ''}]",Modern and Contemporary Art,Painting,Woman,,,,,,Artist,,Willem de Kooning,"American (born The Netherlands), Rotterdam 1904–1997 East Hampton, New York",,"De Kooning, Willem","American, born The Netherlands",1904,1997,,https://www.wikidata.org/wiki/Q132305,http://vocab.getty.edu/page/ulan/500000974,1966,1966.0,1966.0,"Oil on paper, mounted on cardboard",38 × 23 3/4 in. (96.5 × 60.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 96.5, 'Width': 60.3}}, {'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Depth': 4.445, 'Height': 108.5852, 'Width': 74.9301}}]","Gift of Longview Foundation Inc., in memory of Audrey Stern Hess, 1975",,,,,,,,,,,,Paintings,"© 2024 Artists Rights Society (ARS), New York",,2024-05-22T04:52:05.35Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/481438,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}, {'term': 'Abstraction', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300056508', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q162150'}]",https://www.wikidata.org/wiki/Q19919792,0.0,,
8,374147.0,0.0,43.33.754,1943,0.0,,,[],"[{'constituentID': 97526, 'role': 'Artist', 'name': 'Harold Anchel', 'constituentULAN_URL': '(not assigned)', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q56231069', 'gender': ''}, {'constituentID': 163465, 'role': 'Publisher', 'name': 'Published by WPA', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500227524', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q1200079', 'gender': ''}]",Drawings and Prints,Print,Woman,,,,,,Artist,,Harold Anchel,"American, 1912–1980",,"Anchel, Harold",American,1912,1980,,https://www.wikidata.org/wiki/Q56231069,(not assigned),1935–43,1935.0,1943.0,Lithograph,image: 16 x 11 3/4 in. (40.6 x 29.8 cm) sheet: 20 1/2 x 15 1/4 in. (52.1 x 38.7 cm),,"Gift of the Work Projects Administration, New York, 1943",,,,,,,,,,,,Prints,,,2021-06-05T04:45:37.2Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/374147,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",,0.0,,
9,515811.0,0.0,2002.59,2002,0.0,,,[],"[{'constituentID': 163031, 'role': 'Artist', 'name': 'Malick Sidibé', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500125335', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q781717', 'gender': ''}]",The Michael C. Rockefeller Wing,Photograph,Woman,,,,,,Artist,,Malick Sidibé,"Malian, Soloba 1936–2016 Bamako",,"Sidibé, Malick",Malian,1936,2016-04-14,,https://www.wikidata.org/wiki/Q781717,http://vocab.getty.edu/page/ulan/500125335,1974,1974.0,1974.0,"Gelatin silver print in original frame of glass, tape, cardboard, string","Image: 6 x 4 in. (15.2 x 10.2 cm)
Frame: 7 x 5 in. (17.8 x 12.7 cm)","[{'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Height': 17.78, 'Width': 12.7}}, {'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 15.24, 'Width': 10.16}}]","Purchase, Joseph and Ceil Mazer Foundation Inc. Gift, 2002",,,,,Mali,,,,,,,Photographs,© Malick Sidibé,,2022-12-15T08:50:39.81Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/515811,"[{'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",,0.0,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not a valid object
11,489510.0,0.0,66.75.2,1966,0.0,,,[],"[{'constituentID': 161734, 'role': 'Artist', 'name': 'Alexander Calder', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500007824', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q151580', 'gender': ''}]",Modern and Contemporary Art,Sculpture,Woman,,,,,,Artist,,Alexander Calder,"American, Philadelphia, Pennsylvania 1898–1976 New York",,"Calder, Alexander",American,1898,1976,,https://www.wikidata.org/wiki/Q151580,http://vocab.getty.edu/page/ulan/500007824,ca. 1926,1926.0,1926.0,Stained wood,"H. 19-1/2 W. 7-1/4, D. 7 in. (49.5 x 18.4 x 17.8 cm.)","[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 17.8, 'Height': 49.5, 'Width': 18.4}}]","Gift of Charles Oppenheim Jr., 1966",,,,,,,,,,,,Sculpture,"© 2024 Artists Rights Society (ARS), New York",,2024-06-06T04:54:25.483Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/489510,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",,0.0,,
12,492892.0,0.0,2002.456.122,2002,0.0,,,[],"[{'constituentID': 162129, 'role': 'Artist', 'name': 'Joan Miró', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500014094', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q152384', 'gender': ''}]",Modern and Contemporary Art,Sculpture,Woman,,,,,,Artist,,Joan Miró,"Spanish, Barcelona 1893–1983 Palma de Mallorca",,"Miró, Joan",Spanish,1893,1983,,https://www.wikidata.org/wiki/Q152384,http://vocab.getty.edu/page/ulan/500014094,1949,1949.0,1949.0,Bronze,10 5/8 x 15 1/2 x 7 3/4 in. (27 x 39.4 x 19.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 19.685, 'Height': 26.9876, 'Width': 39.3701}}]","The Pierre and Maria-Gaetana Matisse Collection, 2002",,,,,,,,,,,,Sculpture,"© 2024 Artists Rights Society (ARS), New York",,2024-03-29T10:36:46.263Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/492892,"[{'term': 'Abstraction', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300056508', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q162150'}]",,0.0,,
13,486510.0,0.0,1994.592,1994,0.0,,,[],"[{'constituentID': 162129, 'role': 'Artist', 'name': 'Joan Miró', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500014094', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q152384', 'gender': ''}]",Modern and Contemporary Art,Drawing,Woman,,,,,,Artist,,Joan Miró,"Spanish, Barcelona 1893–1983 Palma de Mallorca",,"Miró, Joan",Spanish,1893,1983,,https://www.wikidata.org/wiki/Q152384,http://vocab.getty.edu/page/ulan/500014094,1930,1930.0,1930.0,Charcoal over graphite on paper,18 3/8 × 24 13/16 in. (46.7 × 63 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 46.7, 'Width': 63}}]","Gift of Melinda and Alexander Liberman, 1994",,,,,,,,,,,,Drawings,"© 2024 Artists Rights Society (ARS), New York",,2024-05-11T04:52:16.88Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/486510,"[{'term': 'Abstraction', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300056508', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q162150'}]",,0.0,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not a valid object
15,204181.0,0.0,64.164.80,1964,1.0,https://images.metmuseum.org/CRDImages/es/original/LC-64_164_80-001.jpg,https://images.metmuseum.org/CRDImages/es/web-large/LC-64_164_80-001.jpg,['https://images.metmuseum.org/CRDImages/es/original/LC-64_164_80-002.jpg'],"[{'constituentID': 34304, 'role': 'Maker', 'name': 'Lorenzo Mosca', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500335698', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q42204344', 'gender': ''}]",European Sculpture and Decorative Arts,Crèche figure,Woman,,,,,,Maker,,Lorenzo Mosca,died 1789,,Mosca Lorenzo,,1689,1789,,https://www.wikidata.org/wiki/Q42204344,http://vocab.getty.edu/page/ulan/500335698,second half 18th century,1750.0,1799.0,Polychromed terracotta head and wooden limbs; body of wire wrapped in tow; various fabrics and lace,H. 14 5/16 in. (36.3 cm.),,"Gift of Loretta Hines Howard, 1964",,,,,,,,,,,,Crèche,,,2024-01-19T04:57:08.877Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/204181,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",,0.0,,
16,205376.0,0.0,1971.180.184,1971,1.0,https://images.metmuseum.org/CRDImages/es/original/DP-22410-027.jpg,https://images.metmuseum.org/CRDImages/es/web-large/DP-22410-027.jpg,['https://images.metmuseum.org/CRDImages/es/original/DP-22410-033.jpg'],"[{'constituentID': 34736, 'role': 'Factory', 'name': 'Bow Porcelain Factory', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500332807', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q3816631', 'gender': ''}]",European Sculpture and Decorative Arts,Figure,Woman,,,,,,Factory,,Bow Porcelain Factory,"British, 1747–1776",,Bow Porcelain Factory,British,1747,1776,,https://www.wikidata.org/wiki/Q3816631,http://vocab.getty.edu/page/ulan/500332807,ca. 1760–65,1755.0,1770.0,Soft-paste porcelain,Height (woman .184): 9 1/4 in. (23.5 cm); Height (man .185): 9 in. (22.9 cm),"[{'elementName': 'Height', 'elementDescription': 'man .185', 'elementMeasurements': {'Height': 22.860046}}, {'elementName': 'Height', 'elementDescription': 'woman .184', 'elementMeasurements': {'Height': 23.495047}}]","Bequest of Flora E. Whiting, 1971",,,,,,,,,,,,Ceramics-Porcelain,,,2023-10-12T04:55:57.067Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/205376,"[{'term': 'Baskets', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300194498', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q201097'}, {'term': 'Lambs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250289', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q4575936'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",,0.0,,
17,193453.0,0.0,17.190.301,1917,1.0,https://images.metmuseum.org/CRDImages/es/original/38233.jpg,https://images.metmuseum.org/CRDImages/es/web-large/38233.jpg,[],,European Sculpture and Decorative Arts,Statuette,Woman,,,,,,,,,,,,,,,,,,17th century,1600.0,1699.0,Ivory,Height: 2 1/4 in. (5.7 cm),"[{'elementName': 'Height', 'elementDescription': None, 'elementMeasurements': {'Height': 5.7150115999999995}}]","Gift of J. Pierpont Morgan, 1917",,,,,,,,,,,,Sculpture-Miniature,,,2020-11-14T04:40:04.457Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/193453,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",,0.0,,
18,195502.0,0.0,26.223.20,1926,1.0,https://images.metmuseum.org/CRDImages/es/original/65406.jpg,https://images.metmuseum.org/CRDImages/es/web-large/65406.jpg,[],,European Sculpture and Decorative Arts,Figure,Woman,,,,,,,,,,,,,,,,,,1850–70,1850.0,1870.0,Hard-paste biscuit porcelain,Height: 8 5/8 in. (21.9 cm),"[{'elementName': 'Height', 'elementDescription': None, 'elementMeasurements': {'Height': 21.907543}}]","Rogers Fund, 1926",,,,,,,,,,,,Ceramics-Porcelain,,,2021-04-30T11:13:27.41Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/195502,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",,0.0,,
19,193045.0,0.0,14.102.397,1914,1.0,https://images.metmuseum.org/CRDImages/es/original/24733.jpg,https://images.metmuseum.org/CRDImages/es/web-large/24733.jpg,[],,European Sculpture and Decorative Arts,Figure,Woman,,,,,,,,,,,,,,,,,,19th century,1800.0,1899.0,Hard-paste porcelain,Height: 5 1/2 in. (14 cm),"[{'elementName': 'Height', 'elementDescription': None, 'elementMeasurements': {'Height': 13.970028}}]","Bequest of Mary Mandeville Johnston, from the collection of Mr. and Mrs. Edward W. S. Johnston, 1914",,,,,,,,,,,,Ceramics-Porcelain,,,2024-05-16T04:53:54.097Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/193045,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",,0.0,,
20,200897.0,0.0,50.211.207,1950,1.0,https://images.metmuseum.org/CRDImages/es/original/149534.jpg,https://images.metmuseum.org/CRDImages/es/web-large/149534.jpg,[],"[{'constituentID': 37893, 'role': 'Factory', 'name': 'Royal Porcelain Manufactory, Berlin', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500524769', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q516134', 'gender': ''}, {'constituentID': 37898, 'role': 'Factory director', 'name': 'Wegely period', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}]",European Sculpture and Decorative Arts,Figure,Woman,,,,,,Factory,,"Royal Porcelain Manufactory, Berlin","German, founded 1763",,"Royal Porcelain Manufactory, Berlin",German,1763,9999,,https://www.wikidata.org/wiki/Q516134,http://vocab.getty.edu/page/ulan/500524769,ca. 1755,1750.0,1760.0,Hard-paste porcelain,Height: 7 1/8 in. (18.1 cm),"[{'elementName': 'Height', 'elementDescription': None, 'elementMeasurements': {'Height': 18.097536}}]","Gift of R. Thornton Wilson, in memory of Florence Ellsworth Wilson, 1950",,,,,,,,,,,,Ceramics-Porcelain,,,2022-10-20T04:55:06.267Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/200897,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",,0.0,,
21,208482.0,0.0,1995.268.312,1995,1.0,https://images.metmuseum.org/CRDImages/es/original/SF1995_268_312_img2.jpg,https://images.metmuseum.org/CRDImages/es/web-large/SF1995_268_312_img2.jpg,"['https://images.metmuseum.org/CRDImages/es/original/SF1995_268_312_img1.jpg', 'https://images.metmuseum.org/CRDImages/es/original/DP152402.jpg']","[{'constituentID': 35103, 'role': 'Manufactory', 'name': 'Vienna', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}, {'constituentID': 34739, 'role': 'Factory director', 'name': 'Claudius Innocentius Du Paquier period', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}]",European Sculpture and Decorative Arts,Figure,Woman,,,,,,Manufactory,,Vienna,,,Vienna,,,,,,,ca. 1740,1735.0,1745.0,Hard-paste porcelain,Height: 4 7/8 in. (12.4 cm),"[{'elementName': 'Height', 'elementDescription': None, 'elementMeasurements': {'Height': 12.3825245}}]","The Hans Syz Collection, Gift of Stephan B. Syz and John D. Syz, 1995",,,,,,,,,,,,Ceramics-Porcelain,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/208482,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",,0.0,,
22,436173.0,1.0,29.100.35,1929,1.0,https://images.metmuseum.org/CRDImages/ep/original/DP253480.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP253480.jpg,[],"[{'constituentID': 161821, 'role': 'Artist', 'name': 'Edgar Degas', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500115194', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q46373', 'gender': ''}]",European Paintings,Drawing,Woman Having Her Hair Combed,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,,https://www.wikidata.org/wiki/Q46373,http://vocab.getty.edu/page/ulan/500115194,ca. 1886–88,1886.0,1888.0,"Pastel on light green wove paper, now discolored to warm gray, affixed to original pulpboard mount",29 1/8 x 23 7/8 in. (74 x 60.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 74, 'Width': 60.6}}]","H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Drawings,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/436173,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}, {'term': 'Female Nudes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300189568', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q40446'}]",https://www.wikidata.org/wiki/Q19912688,0.0,817,
